,YEAR,DISPOSITION_CHARGED_CLASS,MUNICIPALI,CASE_ID
913,2016,2,Burnham,74
914,2016,2,Burr Ridge,28
915,2016,2,Calumet City,1109
916,2016,2,Calumet Park,245
917,2016,2,Chicago,108682
918,2016,2,Chicago Heights,770
919,2016,2,Chicago Ridge,42
920,2016,2,Cicero,1593
921,2016,2,Cntry Clb Hls,8
922,2016,2,Country Club Hills,103
923,2016,2,Countryside,60
924,2016,2,Crest Hill,3
925,2016,2,Crestwood,305
926,2016,2,Deerfield,1
927,2016,2,Des Plaines,3294
928,2016,2,Dixmoor,24
929,2016,2,Dolton,629
930,2016,2,East Hazel Crest,1
931,2016,2,Elgin,139
932,2016,2,Elk Grove Village,77
933,2016,2,Elkhart,3
934,2016,2,Elmwood Park,1625
935,2016,2,Evanston,1521
936,2016,2,Evergreen Park,168
937,2016,2,Flossmoor,32
938,2016,2,Ford Heights,158
939,2016,2,Forest Park,869
940,2016,2,Forestview,27
941,2016,2,Franklin Park,221
942,2016,2,Glencoe,567
943,2016,2,Glenview,473
944,2016,2,Glenwood,145
945,2016,2,Hanover Park,94
946,2016,2,Harvey,767
947,2016,2,Harwood Heights,137
948,2016,2,Hazel Crest,130
949,2016,2,Hickory Hills,59
950,2016,2,Highwood,3
951,2016,2,Hillside,62
952,2016,2,Hines,27
953,2016,2,Hodgkins,36
954,2016,2,Hoffman Est,16
955,2016,2,Hoffman Estates,172
956,2016,2,Hometown,5
957,2016,2,Homewood,1128
958,2016,2,Jefferson Park,48
959,2016,2,Justice,29
960,2016,2,Kenilworth,9
961,2016,2,La Grange,27
962,2016,2,La Grange Park,23
963,2016,2,Lansing,172
964,2016,2,Lemont,542
965,2016,2,Lincolnwood,5
966,2016,2,Lombard,35
967,2016,2,Lynwood,667
968,2016,2,Lyons,315
969,2016,2,Markham,511
970,2016,2,Matteson,1606
971,2016,2,Maywood,382
972,2016,2,Melrose Park,666
973,2016,2,Midlothian,71
974,2016,2,Monee,2
975,2016,2,Morton Grove,87
976,2016,2,Mount Prospect,313
977,2016,2,Mt Prospect,4
978,2016,2,Niles,1077
979,2016,2,Norridge,247
980,2016,2,North Riverside,19
981,2016,2,Northbrook,220
982,2016,2,Northfield,16
983,2016,2,Northlake,170
984,2016,2,Oak Forest,168
985,2016,2,Oak Lawn,288
986,2016,2,Oak Park,440
987,2016,2,Olympia Fields,9
988,2016,2,Orland Hills,1
989,2016,2,Orland Park,264
990,2016,2,Palatine,329
991,2016,2,Palos Heights,17
992,2016,2,Palos Hills,2
993,2016,2,Palos Park,153
994,2016,2,Park Forest,1905
995,2016,2,Park Ridge,105
996,2016,2,Phoenix,40
997,2016,2,Prospect Heights,115
998,2016,2,Richton Park,205
999,2016,2,River Forest,127
1000,2016,2,River Grove,25
1001,2016,2,Riverdale,408
1002,2016,2,Riverside,36
1003,2016,2,Robbins,42
1004,2016,2,Rolling Mdws,17
1005,2016,2,Rolling Meadows,500
1006,2016,2,Roselle,13
1007,2016,2,Rosemont,149
1008,2016,2,S Barrington,1
1009,2016,2,S Chicago Heights,23
1010,2016,2,S Chicago Hts,4
1011,2016,2,Sauk Village,170
1012,2016,2,Schaumburg,292
1013,2016,2,Schiller Park,333
1014,2016,2,Skokie,1024
1015,2016,2,South Barrington,20
1016,2016,2,South Chicago Heights,133
1017,2016,2,South Holland,477
1018,2016,2,Steger,5
1019,2016,2,Stickney,33
1020,2016,2,Stone Park,30
1021,2016,2,Streamwood,237
1022,2016,2,Summit,117
1023,2016,2,Thornton,22
1024,2016,2,Tinley Park,513
1025,2016,2,University Park,5
1026,2016,2,Westchester,43
1027,2016,2,Western Sprgs,1
1028,2016,2,Western Springs,5
1029,2016,2,Wheeling,625
1030,2016,2,Willow Springs,56
1031,2016,2,Willowbrook,16
1032,2016,2,Wilmette,49
1033,2016,2,Winnetka,62
1034,2016,2,Worth,379
1035,2016,3,Alsip,63
1036,2016,3,Arlington Heights,1480
1037,2016,3,Arlington Hts,4
1038,2016,3,Barrington,1
1039,2016,3,Bartlett,127
1040,2016,3,Bedford Park,66
1041,2016,3,Bellwood,287
1042,2016,3,Berkeley,45
1043,2016,3,Berwyn,693
1044,2016,3,Blue Island,417
1045,2016,3,Bolingbrook,540
1046,2016,3,Bridgeview,216
1047,2016,3,Broadview,57
1048,2016,3,Brookfield,63
1049,2016,3,Buffalo Grove,71
1050,2016,3,Burbank,412
1051,2016,3,Burnham,18
1052,2016,3,Calumet City,1286
1053,2016,3,Calumet Park,107
1054,2016,3,Chicago,44008
1055,2016,3,Chicago Heights,655
1056,2016,3,Chicago Ridge,80
1057,2016,3,Cicero,481
1058,2016,3,Cntry Clb Hls,16
1059,2016,3,Country Club Hills,132
1060,2016,3,Countryside,48
1061,2016,3,Crestwood,91
1062,2016,3,Deerfield,26
1063,2016,3,Des Plaines,333
1064,2016,3,Dixmoor,7
1065,2016,3,Dolton,350
1066,2016,3,East Hazel Crest,14
1067,2016,3,Elgin,120
1068,2016,3,Elk Grove Village,158
1069,2016,3,Elmhurst,4
1070,2016,3,Elmwood Park,180
1071,2016,3,Evanston,2793
1072,2016,3,Evergreen Park,905
1073,2016,3,Evergreen Pk,1
1074,2016,3,Flossmoor,82
1075,2016,3,Ford Heights,109
1076,2016,3,Forest Park,482
1077,2016,3,Forestview,4
1078,2016,3,Frankfort,25
1079,2016,3,Franklin Park,171
1080,2016,3,Glencoe,512
1081,2016,3,Glenview,693
1082,2016,3,Glenwood,769
1083,2016,3,Hammond,16
1084,2016,3,Hanover Park,286
1085,2016,3,Harvey,409
1086,2016,3,Harwood Heights,159
1087,2016,3,Hazel Crest,73
1088,2016,3,Hickory Hills,77
1089,2016,3,Highwood,3
1090,2016,3,Hillside,55
1091,2016,3,Hines,13
1092,2016,3,Hodgkins,33
1093,2016,3,Hoffman Est,114
1094,2016,3,Hoffman Estates,130
1095,2016,3,Hometown,4
1096,2016,3,Homewood,1931
1097,2016,3,Ind Head Park,3
1098,2016,3,Indian Head Park,3
1099,2016,3,Itasca,180
1100,2016,3,Justice,20
1101,2016,3,La Grange,3
1102,2016,3,La Grange Park,18
1103,2016,3,La Grange Pk,1
1104,2016,3,Lansing,1074
1105,2016,3,Lemont,87
1106,2016,3,Lincolnwood,16
1107,2016,3,Lombard,7
1108,2016,3,Lynwood,460
1109,2016,3,Lyons,52
1110,2016,3,Markham,102
1111,2016,3,Matteson,810
1112,2016,3,Maywood,311
1113,2016,3,Melrose Park,507
1114,2016,3,Merrionette Park,3
1115,2016,3,Midlothian,649
1116,2016,3,Morton Grove,768
1117,2016,3,Mount Prospect,905
1118,2016,3,Mt Prospect,816
1119,2016,3,N Riverside,2
1120,2016,3,Niles,620
1121,2016,3,Norridge,2037
1122,2016,3,North Riverside,99
1123,2016,3,Northbrook,442
1124,2016,3,Northfield,41
1125,2016,3,Northlake,192
1126,2016,3,Oak Forest,66
1127,2016,3,Oak Lawn,536
1128,2016,3,Oak Park,386
1129,2016,3,Olympia Fields,17
1130,2016,3,Orland Hills,5
1131,2016,3,Orland Park,413
1132,2016,3,Palatine,1257
1133,2016,3,Palos Heights,48
1134,2016,3,Palos Hills,7
1135,2016,3,Palos Park,313
1136,2016,3,Park Forest,2083
1137,2016,3,Park Ridge,237
1138,2016,3,Phoenix,1
1139,2016,3,Pontiac,1
1140,2016,3,Posen,12
1141,2016,3,Prospect Heights,443
1142,2016,3,Richton Park,1604
1143,2016,3,River Forest,158
1144,2016,3,River Grove,16
1145,2016,3,Riverdale,748
1146,2016,3,Riverside,34
1147,2016,3,Robbins,22
1148,2016,3,Rolling Mdws,111
1149,2016,3,Rolling Meadows,53
1150,2016,3,Roselle,1
1151,2016,3,Rosemont,134
1152,2016,3,S Chicago Heights,80
1153,2016,3,S Chicago Hts,12
1154,2016,3,Sauk Village,114
1155,2016,3,Savanna,1
1156,2016,3,Schaumburg,874
1157,2016,3,Schiller Park,143
1158,2016,3,Skokie,1308
1159,2016,3,South Barrington,68
1160,2016,3,South Chicago Heights,8
1161,2016,3,South Holland,767
1162,2016,3,Springfield,1
1163,2016,3,Steger,14
1164,2016,3,Stickney,18
1165,2016,3,Stone Park,76
1166,2016,3,Streamwood,630
1167,2016,3,Summit,50
1168,2016,3,Tinley Park,2130
1169,2016,3,University Park,5
1170,2016,3,Westchester,42
1171,2016,3,Western Sprgs,4
1172,2016,3,Western Springs,16
1173,2016,3,Wheaton,1
1174,2016,3,Wheeling,181
1175,2016,3,Willow Springs,4
1176,2016,3,Wilmette,109
1177,2016,3,Winnetka,162
1178,2016,3,Worth,59
1179,2016,4,Alsip,165
1180,2016,4,Arlington Heights,1869
1181,2016,4,Arlington Hts,2
1182,2016,4,Barrington,2
1183,2016,4,Barrington Hills,2
1184,2016,4,Bartlett,185
1185,2016,4,Bedford Park,177
1186,2016,4,Bellwood,253
1187,2016,4,Berkeley,609
1188,2016,4,Berwyn,888
1189,2016,4,Blue Island,668
1190,2016,4,Bolingbrook,108
1191,2016,4,Bourbonnais,1
1192,2016,4,Bridgeview,134
1193,2016,4,Brimfield,2
1194,2016,4,Broadview,186
1195,2016,4,Brookfield,255
1196,2016,4,Buffalo Grove,156
1197,2016,4,Burbank,98
1198,2016,4,Burnham,53
1199,2016,4,Burr Ridge,6
1200,2016,4,Calumet City,674
1201,2016,4,Calumet Park,399
1202,2016,4,Chicago,135646
1203,2016,4,Chicago Heights,1561
1204,2016,4,Chicago Hts,37
1205,2016,4,Chicago Ridge,267
1206,2016,4,Cicero,2129
1207,2016,4,Country Club Hills,122
1208,2016,4,Countryside,129
1209,2016,4,Crest Hill,6
1210,2016,4,Crestwood,43
1211,2016,4,Deerfield,59
1212,2016,4,Des Plaines,1182
1213,2016,4,Dixmoor,13
1214,2016,4,Dolton,636
1215,2016,4,East Hazel Crest,147
1216,2016,4,Elgin,324
1217,2016,4,Elk Grove Village,200
1218,2016,4,Elk Grove Vlg,2
1219,2016,4,Elmhurst,5
1220,2016,4,Elmwood Park,326
1221,2016,4,Evanston,783
1222,2016,4,Evergreen Park,276
1223,2016,4,Flossmoor,79
1224,2016,4,Ford Heights,202
1225,2016,4,Forest Park,3107
1226,2016,4,Forestview,38
1227,2016,4,Franklin Park,461
1228,2016,4,Glencoe,353
1229,2016,4,Glenview,343
1230,2016,4,Glenwood,365
1231,2016,4,Hammond,52
1232,2016,4,Hanover Park,474
1233,2016,4,Harvey,833
1234,2016,4,Harwood Heights,94
1235,2016,4,Hazel Crest,179
1236,2016,4,Hickory Hills,107
1237,2016,4,Hillside,283
1238,2016,4,Hines,11
1239,2016,4,Hinsdale,2
1240,2016,4,Hodgkins,137
1241,2016,4,Hoffman Est,70
1242,2016,4,Hoffman Estates,402
1243,2016,4,Hometown,13
1244,2016,4,Homewood,1285
1245,2016,4,Indian Head Park,7
1246,2016,4,Itasca,12
1247,2016,4,Jefferson Park,16
1248,2016,4,Justice,94
1249,2016,4,Kenilworth,2
1250,2016,4,La Grange,24
1251,2016,4,La Grange Highlands,1
1252,2016,4,La Grange Park,14
1253,2016,4,Lansing,724
1254,2016,4,Lemont,135
1255,2016,4,Lincolnwood,79
1256,2016,4,Lombard,7
1257,2016,4,Lynwood,187
1258,2016,4,Lyons,64
1259,2016,4,Markham,514
1260,2016,4,Matteson,1404
1261,2016,4,Maywood,818
1262,2016,4,Mc Cook,5
1263,2016,4,Melrose Park,1488
1264,2016,4,Merrionett Pk,1
1265,2016,4,Merrionette Park,7
1266,2016,4,Midlothian,392
1267,2016,4,Morton Grove,140
1268,2016,4,Mount Prospect,474
1269,2016,4,Mt Prospect,4
1270,2016,4,N Riverside,4
1271,2016,4,Naperville,1
1272,2016,4,Niles,469
1273,2016,4,Norridge,485
1274,2016,4,North Riverside,169
1275,2016,4,Northbrook,412
1276,2016,4,Northfield,10
1277,2016,4,Northlake,112
1278,2016,4,Oak Forest,156
1279,2016,4,Oak Lawn,337
1280,2016,4,Oak Park,521
1281,2016,4,Olympia Fields,8
1282,2016,4,Orland Hills,10
1283,2016,4,Orland Park,242
1284,2016,4,Palatine,1183
1285,2016,4,Palos Heights,20
1286,2016,4,Palos Hills,90
1287,2016,4,Palos Park,185
1288,2016,4,Park Forest,1148
1289,2016,4,Park Ridge,97
1290,2016,4,Phoenix,13
1291,2016,4,Posen,161
1292,2016,4,Prospect Heights,194
1293,2016,4,Richton Park,127
1294,2016,4,River Forest,127
1295,2016,4,River Grove,348
1296,2016,4,Riverdale,645
1297,2016,4,Riverside,108
1298,2016,4,Robbins,295
1299,2016,4,Rolling Mdws,39
1300,2016,4,Rolling Meadows,160
1301,2016,4,Roselle,18
1302,2016,4,Rosemont,339
1303,2016,4,S Barrington,2
1304,2016,4,S Chicago Heights,35
1305,2016,4,Sauk Village,305
1306,2016,4,Schaumburg,566
1307,2016,4,Schiller Park,424
1308,2016,4,Sheridan,1
1309,2016,4,Skokie,992
1310,2016,4,South Barrington,50
1311,2016,4,South Chicago Heights,22
1312,2016,4,South Holland,811
1313,2016,4,Steger,1869
1314,2016,4,Stickney,50
1315,2016,4,Stone Park,172
1316,2016,4,Streamwood,650
1317,2016,4,Summit,142
1318,2016,4,Thornton,9
1319,2016,4,Tinley Park,1406
1320,2016,4,University Park,15
1321,2016,4,Westchester,26
1322,2016,4,Western Sprgs,1
1323,2016,4,Western Springs,16
1324,2016,4,Wheaton,1
1325,2016,4,Wheeling,583
1326,2016,4,Willow Springs,20
1327,2016,4,Wilmette,230
1328,2016,4,Winnetka,181
1329,2016,4,Worth,61
1330,2016,A,Alsip,10
1331,2016,A,Arlington Heights,27
1332,2016,A,Barrington,1
1333,2016,A,Bartlett,9
1334,2016,A,Bedford Park,6
1335,2016,A,Bellwood,24
1336,2016,A,Berkeley,1
1337,2016,A,Berwyn,72
1338,2016,A,Blue Island,40
1339,2016,A,Bridgeview,3
1340,2016,A,Broadview,9
1341,2016,A,Brookfield,10
1342,2016,A,Buffalo Grove,5
1343,2016,A,Burbank,10
1344,2016,A,Burnham,8
1345,2016,A,Calumet City,20
1346,2016,A,Calumet Park,8
1347,2016,A,Chicago,2439
1348,2016,A,Chicago Heights,36
1349,2016,A,Chicago Hts,1
1350,2016,A,Chicago Ridge,3
1351,2016,A,Cicero,144
1352,2016,A,Country Club Hills,5
1353,2016,A,Countryside,2
1354,2016,A,Crestwood,10
1355,2016,A,Deerfield,2
1356,2016,A,Des Plaines,55
1357,2016,A,Dixmoor,3
1358,2016,A,Dolton,17
1359,2016,A,East Hazel Crest,10
1360,2016,A,Elgin,32
1361,2016,A,Elk Grove Village,38
1362,2016,A,Elkhart,6
1363,2016,A,Elmwood Park,5
1364,2016,A,Evanston,92
1365,2016,A,Evergreen Park,13
1366,2016,A,Flossmoor,8
1367,2016,A,Ford Heights,14
1368,2016,A,Forest Park,24
1369,2016,A,Forestview,2
1370,2016,A,Franklin Park,33
1371,2016,A,Glendale Heights,1
1372,2016,A,Glenview,25
1373,2016,A,Hanover Park,14
1374,2016,A,Harvey,34
1375,2016,A,Harwood Heights,60
1376,2016,A,Hazel Crest,3
1377,2016,A,Hickory Hills,2
1378,2016,A,Highwood,3
1379,2016,A,Hillside,11
1380,2016,A,Hines,1
1381,2016,A,Hoffman Estates,14
1382,2016,A,Homewood,34
1383,2016,A,Justice,15
1384,2016,A,La Grange,1
1385,2016,A,La Grange Park,1
1386,2016,A,Lansing,43
1387,2016,A,Lemont,12
1388,2016,A,Lincolnwood,7
1389,2016,A,Lynwood,7
1390,2016,A,Lyons,1
1391,2016,A,Markham,19
1392,2016,A,Matteson,29
1393,2016,A,Maywood,23
1394,2016,A,Melrose Park,33
1395,2016,A,Midlothian,2
1396,2016,A,Morton Grove,4
1397,2016,A,Mount Prospect,26
1398,2016,A,N Riverside,4
1399,2016,A,Niles,27
1400,2016,A,Norridge,10
1401,2016,A,North Riverside,20
1402,2016,A,Northbrook,8
1403,2016,A,Northfield,3
1404,2016,A,Northlake,16
1405,2016,A,Oak Forest,5
1406,2016,A,Oak Lawn,23
1407,2016,A,Oak Park,22
1408,2016,A,Orland Park,32
1409,2016,A,Palatine,129
1410,2016,A,Palos Heights,1
1411,2016,A,Palos Hills,2
1412,2016,A,Park Forest,16
1413,2016,A,Park Ridge,6
1414,2016,A,Posen,3
1415,2016,A,Prospect Heights,7
1416,2016,A,Richton Park,3
1417,2016,A,River Forest,21
1418,2016,A,River Grove,5
1419,2016,A,Riverdale,4
1420,2016,A,Riverside,5
1421,2016,A,Robbins,2
1422,2016,A,Rolling Mdws,4
1423,2016,A,Rolling Meadows,3
1424,2016,A,Roselle,3
1425,2016,A,Rosemont,65
1426,2016,A,Sauk Village,3
1427,2016,A,Schaumburg,43
1428,2016,A,Schiller Park,14
1429,2016,A,Skokie,41
1430,2016,A,South Barrington,2
1431,2016,A,South Holland,6
1432,2016,A,Stickney,2
1433,2016,A,Stone Park,6
1434,2016,A,Streamwood,29
1435,2016,A,Summit,18
1436,2016,A,Tinley Park,15
1437,2016,A,Westchester,6
1438,2016,A,Western Springs,3
1439,2016,A,Wheeling,19
1440,2016,A,Wilmette,22
1441,2016,A,Winnetka,1
1442,2016,A,Worth,7
1443,2016,B,Calumet City,2
1444,2016,B,Calumet Park,1
1445,2016,B,Chicago,69
1446,2016,B,Chicago Ridge,1
1447,2016,B,Cicero,1
1448,2016,B,Elk Grove Village,1
1449,2016,B,Forest Park,1
1450,2016,B,Hometown,1
1451,2016,B,Maywood,2
1452,2016,B,Norridge,1
1453,2016,B,Oak Lawn,2
1454,2016,B,Oak Park,10
1455,2016,B,Palatine,23
1456,2016,B,Riverdale,4
1457,2016,B,Skokie,1
1458,2016,B,Streamwood,1
1459,2016,B,Summit,1
1460,2016,B,Wheeling,1
1461,2016,C,Alsip,1
1462,2016,C,Bridgeview,1
1463,2016,C,Brookfield,1
1464,2016,C,Burbank,1
1465,2016,C,Chicago,122
1466,2016,C,Cicero,4
1467,2016,C,Crestwood,1
1468,2016,C,Dolton,2
1469,2016,C,Elk Grove Village,1
1470,2016,C,Forest Park,2
1471,2016,C,Franklin Park,1
1472,2016,C,Lake Barrington,1
1473,2016,C,Maywood,4
1474,2016,C,Mount Prospect,2
1475,2016,C,Niles,2
1476,2016,C,Norridge,1
1477,2016,C,Orland Park,1
1478,2016,C,Prospect Heights,1
1479,2016,C,River Forest,1
1480,2016,C,Riverside,4
1481,2016,C,Rosemont,1
1482,2016,M,Chicago,148484
1483,2016,M,Chicago Heights,560
1484,2016,M,Cicero,336
1485,2016,M,Des Plaines,9
1486,2016,M,Dolton,12
1487,2016,M,Ford Heights,15
1488,2016,M,Harvey,4080
1489,2016,M,Justice,24
1490,2016,M,Markham,4032
1491,2016,M,Maywood,49
1492,2016,M,Melrose Park,112
1493,2016,M,Morton Grove,30
1494,2016,M,Orland Park,2
1495,2016,M,Palatine,624
1496,2016,M,Palos Park,4074
1497,2016,M,Park Ridge,2
1498,2016,M,River Grove,70
1499,2016,M,Riverdale,64
1500,2016,M,Rosemont,90
1501,2016,M,Sauk Village,148
1502,2016,M,Schaumburg,2
1503,2016,M,South Holland,930
1504,2016,M,Westchester,36
1505,2016,P,Burbank,2
1506,2016,P,Calumet City,2
1507,2016,P,Chicago,4
1508,2016,X,Alsip,38
1509,2016,X,Arlington Heights,127
1510,2016,X,Bartlett,22
1511,2016,X,Bedford Park,21
1512,2016,X,Bellwood,122
1513,2016,X,Berkeley,98
1514,2016,X,Berwyn,5477
1515,2016,X,Blue Island,429
1516,2016,X,Bridgeview,105
1517,2016,X,Broadview,5
1518,2016,X,Brookfield,19
1519,2016,X,Buffalo Grove,3
1520,2016,X,Burbank,825
1521,2016,X,Burnham,11
1522,2016,X,Calumet City,220
1523,2016,X,Calumet Park,138
1524,2016,X,Chicago,97055
1525,2016,X,Chicago Heights,1725
1526,2016,X,Chicago Ridge,54
1527,2016,X,Cicero,455
1528,2016,X,Country Club Hills,164
1529,2016,X,Countryside,34
1530,2016,X,Crestwood,120
1531,2016,X,Des Plaines,2116
1532,2016,X,Dolton,302
1533,2016,X,East Hazel Crest,2
1534,2016,X,Elgin,104
1535,2016,X,Elk Grove Village,31
1536,2016,X,Elmwood Park,551
1537,2016,X,Evanston,179
1538,2016,X,Evergreen Park,104
1539,2016,X,Ford Heights,78
1540,2016,X,Forest Park,32
1541,2016,X,Franklin Park,529
1542,2016,X,Glencoe,69
1543,2016,X,Glenview,99
1544,2016,X,Hanover Park,68
1545,2016,X,Harvey,1641
1546,2016,X,Harwood Heights,82
1547,2016,X,Hazel Crest,127
1548,2016,X,Hickory Hills,53
1549,2016,X,Hillside,23
1550,2016,X,Hodgkins,139
1551,2016,X,Hoffman Estates,68
1552,2016,X,Hometown,2
1553,2016,X,Homewood,54
1554,2016,X,Justice,12
1555,2016,X,La Grange Park,21
1556,2016,X,Lansing,157
1557,2016,X,Lynwood,276
1558,2016,X,Lyons,15
1559,2016,X,Markham,1223
1560,2016,X,Matteson,233
1561,2016,X,Maywood,165
1562,2016,X,Melrose Park,992
1563,2016,X,Midlothian,209
1564,2016,X,Morton Grove,8
1565,2016,X,Mount Prospect,137
1566,2016,X,Niles,190
1567,2016,X,Norridge,664
1568,2016,X,Northbrook,18
1569,2016,X,Northlake,25
1570,2016,X,Oak Forest,109
1571,2016,X,Oak Lawn,1388
1572,2016,X,Oak Park,119
1573,2016,X,Orland Hills,12
1574,2016,X,Orland Park,121
1575,2016,X,Palatine,91
1576,2016,X,Palos Park,825
1577,2016,X,Park Forest,35143
1578,2016,X,Park Ridge,11
1579,2016,X,Phoenix,2
1580,2016,X,Posen,4
1581,2016,X,Prospect Heights,11
1582,2016,X,Richton Park,20
1583,2016,X,River Forest,7
1584,2016,X,Riverdale,603
1585,2016,X,Riverside,6
1586,2016,X,Robbins,19
1587,2016,X,Rolling Meadows,578
1588,2016,X,Rosemont,124
1589,2016,X,S Chicago Heights,112
1590,2016,X,Sauk Village,97
1591,2016,X,Schaumburg,20
1592,2016,X,Schiller Park,87
1593,2016,X,Skokie,294
1594,2016,X,South Chicago Heights,64
1595,2016,X,South Holland,1041
1596,2016,X,Steger,3
1597,2016,X,Stone Park,6
1598,2016,X,Streamwood,148
1599,2016,X,Summit,23
1600,2016,X,Thornton,6
1601,2016,X,Tinley Park,26
1602,2016,X,Westchester,7
1603,2016,X,Wheeling,327
1604,2016,X,Willow Springs,4
1605,2016,X,Wilmette,55
1606,2016,X,Worth,63
1607,2016,Z,Chicago,1
1608,2016,Z,Sauk Village,2
1609,2017,1,Alsip,390
1610,2017,1,Arlington Heights,315
1611,2017,1,Arlington Hts,6
1612,2017,1,Barrington,4
1613,2017,1,Bartlett,9
1614,2017,1,Beecher,13
1615,2017,1,Bellwood,23
1616,2017,1,Berkeley,20
1617,2017,1,Berwyn,263
1618,2017,1,Blue Island,377
1619,2017,1,Bridgeview,66
1620,2017,1,Broadview,121
1621,2017,1,Brookfield,83
1622,2017,1,Buffalo Grove,35
1623,2017,1,Burbank,22
1624,2017,1,Burnham,1
1625,2017,1,Burr Ridge,1
1626,2017,1,Calumet City,290
1627,2017,1,Calumet Park,180
1628,2017,1,Chicago,45869
1629,2017,1,Chicago Heights,667
1630,2017,1,Chicago Ridge,66
1631,2017,1,Cicero,237
1632,2017,1,Country Club Hills,18
1633,2017,1,Countryside,10
1634,2017,1,Crestwood,2
1635,2017,1,Des Plaines,622
1636,2017,1,Dixmoor,35
1637,2017,1,Dolton,406
1638,2017,1,Downers Grove,2
1639,2017,1,East Hazel Crest,112
1640,2017,1,Elgin,206
1641,2017,1,Elk Grove Village,101
1642,2017,1,Elk Grove Vlg,24
1643,2017,1,Elmwood Park,214
1644,2017,1,Evanston,301
1645,2017,1,Evergreen Park,16
1646,2017,1,Flossmoor,180
1647,2017,1,Ford Heights,83
1648,2017,1,Forest Park,47
1649,2017,1,Forestview,12
1650,2017,1,Franklin Park,7
1651,2017,1,Glencoe,36
1652,2017,1,Glenview,38
1653,2017,1,Glenwood,5
1654,2017,1,Hanover Park,50
1655,2017,1,Harvey,1377
1656,2017,1,Harwood Heights,79
1657,2017,1,Hazel Crest,65
1658,2017,1,Hickory Hills,69
1659,2017,1,Hillside,5
1660,2017,1,Hodgkins,18
1661,2017,1,Hoffman Est,2
1662,2017,1,Hoffman Estates,86
1663,2017,1,Hometown,11
1664,2017,1,Homewood,736
1665,2017,1,Inverness,35
1666,2017,1,Justice,35
1667,2017,1,La Grange,12
1668,2017,1,Lansing,239
1669,2017,1,Lemont,67
1670,2017,1,Lincolnwood,90
1671,2017,1,Lynwood,11
1672,2017,1,Lyons,633
1673,2017,1,Markham,250
1674,2017,1,Matteson,522
1675,2017,1,Maywood,176
1676,2017,1,Mc Cook,8
1677,2017,1,Melrose Park,160
1678,2017,1,Merrionette Park,12
1679,2017,1,Midlothian,74
1680,2017,1,Morton Grove,786
1681,2017,1,Mount Prospect,184
1682,2017,1,Niles,176
1683,2017,1,North Riverside,98
1684,2017,1,Northbrook,22
1685,2017,1,Northlake,679
1686,2017,1,Oak Forest,9
1687,2017,1,Oak Lawn,98
1688,2017,1,Oak Park,155
1689,2017,1,Olympia Fields,24
1690,2017,1,Orland Hills,100
1691,2017,1,Orland Park,166
1692,2017,1,Palatine,193
1693,2017,1,Palos Heights,20
1694,2017,1,Palos Hills,5
1695,2017,1,Palos Park,604
1696,2017,1,Park City,6
1697,2017,1,Park Forest,234
1698,2017,1,Phoenix,15
1699,2017,1,Posen,27
1700,2017,1,Prospect Heights,21
1701,2017,1,Richton Park,126
1702,2017,1,River Forest,48
1703,2017,1,River Grove,12
1704,2017,1,Riverdale,490
1705,2017,1,Riverside,4
1706,2017,1,Robbins,122
1707,2017,1,Rockford,58
1708,2017,1,Rolling Meadows,117
1709,2017,1,Rosemont,7
1710,2017,1,Sauk Village,322
1711,2017,1,Schaumburg,268
1712,2017,1,Schiller Park,24
1713,2017,1,Skokie,73
1714,2017,1,South Barrington,14
1715,2017,1,South Chicago Heights,22
1716,2017,1,South Holland,53
1717,2017,1,Steger,5
1718,2017,1,Stickney,1
1719,2017,1,Stone Park,1
1720,2017,1,Streamwood,167
1721,2017,1,Summit,147
1722,2017,1,Thornton,8
1723,2017,1,Tinley Park,205
1724,2017,1,Westchester,26
1725,2017,1,Western Springs,9
1726,2017,1,Wheeling,92
1727,2017,1,Willow Springs,1
1728,2017,1,Wilmette,68
1729,2017,1,Winnetka,9
1730,2017,1,Worth,39
1731,2017,2,Alsip,1141
1732,2017,2,Arlington Heights,862
1733,2017,2,Arlington Hts,6
1734,2017,2,Barrington,12
1735,2017,2,Bartlett,92
1736,2017,2,Bedford Park,43
1737,2017,2,Beecher,39
1738,2017,2,Bellwood,149
1739,2017,2,Berkeley,36
1740,2017,2,Berwyn,1205
1741,2017,2,Blue Island,1891
1742,2017,2,Bridgeview,1209
1743,2017,2,Broadview,165
1744,2017,2,Brookfield,99
1745,2017,2,Buffalo Grove,29
1746,2017,2,Burbank,20
1747,2017,2,Burnham,130
1748,2017,2,Calumet City,1168
1749,2017,2,Calumet Park,2097
1750,2017,2,Chicago,135735
1751,2017,2,Chicago Heights,2643
1752,2017,2,Chicago Hts,11
1753,2017,2,Chicago Ridge,894
1754,2017,2,Cicero,1408
1755,2017,2,Country Club Hills,1443
1756,2017,2,Countryside,7
1757,2017,2,Crestwood,39
1758,2017,2,Darien,1
1759,2017,2,Des Plaines,1481
1760,2017,2,Dixmoor,22
1761,2017,2,Dolton,1367
1762,2017,2,East Hazel Crest,27
1763,2017,2,Elgin,765
1764,2017,2,Elk Grove Village,254
1765,2017,2,Elk Grove Vlg,8
1766,2017,2,Elmhurst,25
1767,2017,2,Elmwood,5
1768,2017,2,Elmwood Park,606
1769,2017,2,Evanston,1119
1770,2017,2,Evergreen Park,67
1771,2017,2,Flossmoor,409
